item_dec	item_id
耐张线夹-铝合金绞线,NY-500/45N	1133
设备线夹-双导线设备线夹,SSY-500/45A-120(a×b)	1134
悬垂线夹-防磨、提包式,XGH-5	1135
UPS电源（不间断电源）,20kVA	1136
母线金具-导线固定金具,MSG-5/120-225	1137
设备线夹-双导线设备线夹,SSY-600KB/200	1138
设备线夹-双导线设备线夹,SSY-1440N/400B1	1139
悬垂线夹-防磨、提包式,XGH-6	1140
母线金具-软母线固定金具,MDG-4	1141
设备线夹-压缩型设备线夹,SY-500/45A	1142
电力电容器配件,放电线圈	1143
母线金具-矩形母线固定金具,MWP-204	1144
接续金具-并沟线夹,JB-5	1145
设备线夹-双导线设备线夹,SSY-630/55B-400(a×b)	1146
设备线夹-双导线设备线夹,SSY-630/55C-400(a×b)	1147
设备线夹-双导线设备线夹,SSY-630/55A-400(a×b)	1148
设备线夹-压缩型设备线夹,SY-500/45B	1149
设备线夹-双导线设备线夹,SSYG-630/55B-200(a×b)	1150
智能终端,三相	1151
T型线夹-T型线夹,TL-240	1152
电能计量箱,三相,2,不锈钢,80A,落地式	1153
T型线夹-T型线夹,TLY-600K/600K	1154
接触金具-铜铝过渡板,MG-80×8	1155
20kV电缆终端,3×70,户内终端,冷缩,铜	1156
耐张线夹-楔型绝缘,NXJ-120/10KV	1157
设备线夹-双导线设备线夹,SSY-500/45C-200(a×b)	1158
联结金具-调整板,DB-10	1159
气体钢瓶辅助装置	1160
电能计量箱,三相,4,不锈钢,100A,悬挂式	1161
铜排,TMY,100×8	1162
设备线夹-压缩型设备线夹,SY-150/20A	1163
接触金具-铜铝过渡板,MG-125×10	1164
设备线夹-双导线设备线夹,SSY-500/45A-200(a×b)	1165
铜排,TMY,60×8	1166
母线金具-矩形母线固定金具,MWP-203	1167
设备线夹-双导线设备线夹,SSY-400/35A-120(a×b)	1168
设备线夹-双导线设备线夹,SSY-500/45B-200(a×b)	1169
断路器配件,SF6气体密度表	1170
接触金具-母线伸缩节,MS-80×8	1171
电容式电压互感器,AC35kV,油浸/瓷,0.02μF,1,0.5	1172
智能变电站线路保护,AC110kV	1173
智能变电站线路保护,AC110kV,三端光差	1174
35kV电缆中间接头,1×400,直通接头,冷缩,铜	1175
35kV电缆终端,1×400,户内终端,冷缩,铜	1176
地线悬垂通用,BX2-G-07	1177
光缆悬垂串,70kN,OPGW用双线夹,非绝缘,15.6/17.3	1178
保护金具-防振锤,FRYJ-2/4	1179
110kV油浸电磁CT,通用,通用,5P,5,通用,正立	1180
220kV导线跳线通用,2TP-20-07PZ	1181
35kV油浸电磁CT,通用,通用,5P,3,通用,正立	1182
35kV电缆终端,1×185,户内终端,冷缩,铜	1183
交流支柱绝缘子,AC220kV,瓷,12.5kN,非磁性,户外	1184
交流支柱绝缘子,AC110kV,瓷,12.5kN,非磁性,户外	1185
35kV三相隔离开关,1250A,25kA,手动双柱立开式,不接地	1186
SDH光接口模块,622M,80km	1187
110kV导线跳线通用,1TP-10-07H(P)Z	1188
110kV导线悬垂通用,1XZ22S-4040-10P(H)-1D护	1189
110kV电缆终端,1×400,户外终端,复合套管,铜	1190
110kV电缆终端,1×400,GIS终端,预制,铜	1191
SDH设备板卡,GE板卡,2口,无	1192
地理信息系统基础地理数据,不限	1193
通信电源系统配件,整流模块	1194
35kV电缆终端,1×185,户外终端,冷缩,铜	1195
电力电缆,AC35kV,YJV,150,3,22,无阻燃,无阻水	1196
全介质自承式光缆(ADSS),48芯,G.652,≥40.3kN	1197
OPGW光缆,36芯,G.652,150/95/195,铝包钢	1198
交流棒形悬式复合绝缘子,FBS-220/120-2,2350,7040	1199
OPGW光缆,72芯,G.652,120/74/114,铝包钢	1200
接续金具-异型并沟线夹,JBT-60-120	1201
架空绝缘导线,AC10kV,JKLGYJ,240/30	1202
拉线金具-钢线卡子,JK-3	1203
接续金具-异型并沟线夹,JBL-240/185	1204
接续金具-异型并沟线夹,JBL-150/50	1205
办公用柜、架、箱,钢制,资料柜,高档	1206
电能计量箱,三相,4,不锈钢,80A,悬挂式	1207
接续金具-并沟线夹,JBTL-44	1208
办公用柜、架、箱,木制,书柜,中档	1209
联结金具-球头挂环,QP-10	1210
接续金具-并沟线夹,JBTL-31	1211
铜排,TMY,40×6	1212
环网柜,AC20kV,125A,负荷开关熔断器组合柜,SF6,户内	1213
低压电流互感器,200/5,0.2S,穿心绕组	1214
设备线夹-铜铝过渡设备线夹,SYG-120/20B	1215
茶几,1200×600×480,木质	1216
接续金具-并沟线夹,JBTL-21	1217
接续金具-并沟线夹,JBTL-10	1218
接续金具-并沟线夹,JB-2	1219
接续金具-异型并沟线夹,JBL-50-120	1220
电能计量箱,三相,2,不锈钢,200A,悬挂式	1221
接续金具-异型并沟线夹,JBL-240/50	1222
低压电流互感器,600/5,0.2S,穿心绕组	1223
耐张线夹-螺栓型,NLL-3	1224
电能计量箱,三相,2,不锈钢,80A,悬挂式	1225
办公用柜、架、箱,木制,电视柜,高档	1226
线缆连接器	1227
低压电流互感器,600/5,0.5S,穿心绕组	1228
水泥制品,卡盘,400×600	1229
拉紧绝缘子,JH10-120	1230
AC750,500kV智能故障录波装置,线路,64,96,128,256	1231
充电设备,DC200-1000V,160kW	1232
办公用柜、架、箱,钢制,万能钥匙柜,中档	1233
设备线夹-双导线设备线夹,SSY-600KB/400	1234
设备线夹-大截面导线设备线夹,SY-600KA	1235
接触金具-母线伸缩节,MST-120×12	1236
设备线夹-铜铝过渡设备线夹,SYG-500/45A	1237
办公用柜、架、箱,木制,书柜,高档	1238
接触金具-四变二线夹,JT-2×600K/4×630	1239
设备线夹-双导线设备线夹,SSY-600KA/400	1240
沙发,钢制,单人,中档	1241
低压开关,断路器,315A,三相	1242
接续金具-异型并沟线夹,JBT-25-150	1243
防爆灯	1244
登杆器具,踩板	1245
办公用柜、架、箱,木制,更衣柜,高档	1246
探伤仪	1247
台式工作站,≥2,≥32G,双硬盘,0	1248
交流配电屏	1249
局放测试仪,超声波,开关柜,多通道（≥2）,诊断,无	1250
配电终端检测装置	1251
无人机,旋翼,小型,低海拔	1252
机械性能试验设备,回弹仪	1253
梯子,单梯,复合材料,4m,绝缘	1254
便携式有害气体测试仪	1255
隔离开关配件,隔离开关连杆	1256
隔离开关配件,隔离开关触头	1257
通信配线设备配件,尾纤	1258
地线耐张通用,BNX-G-07-1C	1259
光缆悬垂串,70kN,ADSS用单线夹,非绝缘,11.7/12.8	1260
防误闭锁系统配件,机械编码锁	1261
接续金具-钢芯钢铝绞线接续管,JYD-300/40	1262
梯子,单梯,复合材料,2m,绝缘	1263
火灾报警系统	1264
SF6气体检漏仪,卤素效应式（定性）,无,≤1μL/L	1265
介损测试仪	1266
红外热成像仪,320×240,标准25°+广角46°	1267
红外热成像仪,320×240,标准25°+长焦7°	1268
氧化锌避雷器综合测试仪	1269
变压器配件,吸湿器	1270
变压器配件,瓦斯继电器	1271
接地变保护	1272
智能变电站减载装置,AC220kV	1273
红外热成像仪,160×120,标准25°	1274
35kV电缆终端,1×400,户外终端,冷缩,铜	1275
35kV导线跳线通用,03T-07P(H)2A	1276
绝缘电阻表,数字式	1277
光功率计	1278
光万用表	1279
隔离开关配件,隔离开关绝缘件	1280
110kV电缆终端,1×1000,户外终端,复合套管,铜	1281
35kV导线耐张通用,03N21NLL-40-07P(H)Z(D)2B	1282
交流避雷器,AC110kV,108kV,瓷,281kV,不带间隙	1283
隔离开关配件,隔离开关操动机构	1284
光缆悬垂串,120kN,OPGW用双线夹,非绝缘,14.2/15.5	1285
35kV电缆终端,1×240,户内终端,冷缩,铜	1286
密度、浓度测量仪器仪表配件,SF6气体密度继电器配件	1287
保护金具-间隔棒,FJZ-445/27B	1288
车辆卫星定位系统-车载终端	1289
网络设备配件,综合布线系统配件	1290
动力环境监控系统配件,环境监控采集器	1291
控制电缆,KVVP2,4,14,ZC,22	1292
机柜,600mm,2200mm,600mm	1293
35kV导线耐张通用,03N21Y-40-07P(H)Z(D)1A	1294
控制电缆,KVVP2,2.5,10,ZC,无铠装	1295
保护金具-间隔棒,FJG-220/27	1296
全介质自承式光缆(ADSS),24芯,G.652,≥11.0kN	1297
控制电缆,KVVP2,2.5,7,ZC,22	1298
保护金具-防振锤,FDYJ-2/G	1299
电缆夹具,800mm2,φ120,铝合金,三芯,中间	1300
220kV导线耐张通用,2NZ21Y-4040-16P(H)Z	1301
梯子,人字梯,复合材料,2m,绝缘	1302
夏季标志工作服,通用,均码	1303
智能变电站线路保护,AC220kV	1304
环网柜,AC20kV,630A,负荷开关柜,空气,无型号	1305
三相智能电能表,D级,无,无控,无,3×57.7/100V,1.5A	1306
线路保护,AC220kV	1307
接续金具-钢芯钢铝绞线接续管,JYD-400/35	1308
保护金具-间隔棒,FJZ-240/27	1309
交流盘形悬式瓷绝缘子,U160BP/155D,300,450	1310
接续金具-补修管,JX-400/35	1311
220kV导线耐张通用,2NP21Y-4040-12P(H)	1312
多组投切无功补偿装置,AC10kV,通用,通用,通用,5%,户外	1313
变压器保护,AC220kV	1314
母线保护,AC110kV	1315
消弧线圈接地变成套装置,AC10kV,700kVA,干式,100A,调匝	1316
断路器保护,AC500kV	1317
35kV三相隔离开关,2500A,40kA,电动双柱水平旋转,双接地	1318
中性点避雷器,72kV,硅橡胶,186kV,不带间隙	1319
母线保护,AC220kV	1320
PT并列装置	1321
智能变电站备用设备及备用电源自动投入,AC110kV	1322
智能变电站变压器保护,AC110kV	1323
智能变电站母线保护,AC110kV	1324
SDH设备,10Gb/s,768×768VC4,2,2,4,16,63,无	1325
220kVSF6瓷柱式断路器,4000A,50kA,分相操作,户外	1326
智能变电站防误闭锁系统,AC220kV	1327
数字配线架(DDF),≤40系统	1328
SDH设备,2.5Gb/s,384×384VC4,无,4,4,16,189,无	1329
10kV框架式并联电容器成套装置,2000/334,户内	1330
220kV三相隔离开关,4000A,50kA,电动三柱水平旋转,双接地	1331
消弧线圈接地变成套装置,AC10kV,1200kVA,干式,165A,调匝	1332
10kV框架式并联电容器成套装置,6000/334,户外	1333
35kV框架式并联电容器成套装置,10000/417,户外	1334
智能变电站变压器保护,AC220kV	1335
变压器保护,AC500kV	1336
110kVSF6瓷柱式断路器,3150A,40kA,三相机械联动,户外	1337
110kV三相隔离开关,3150A,40kA,电动单臂垂直伸缩,单接地	1338
110kV三相隔离开关,3150A,40kA,电动单臂垂直伸缩,不接地	1339
110kV三相隔离开关,3150A,40kA,电动双柱水平旋转,双接地	1340
SDH设备板卡,10G板卡,2口,无	1341
电缆接地箱,六线直接接地	1342
10kV框架式并联电容器成套装置,6000/334,户内	1343
10kV框架式并联电容器成套装置,4000/334,户内	1344
高压开关柜,AC10kV,站用变开关柜,小车式,1250A,31.5kA,真空	1345
开关柜检修小车,800mm	1346
开关柜检修小车,1000mm	1347
开关柜验电小车,1000mm	1348
开关柜验电小车,800mm	1349
智能防误系统	1350
水箱	1351
轮式自行机械车,叉车	1352
变电站监控系统,AC500kV	1353
220kV三相隔离开关,4000A,50kA,电动双柱水平伸缩,双接地	1354
智能变电站监控系统,AC220kV	1355
SDH光接口模块,10G,40km	1356
高压开关柜,AC35kV,馈线开关柜,小车式,1250A,25kA,真空	1357
智能变电站变压器油中溶解气体在线监测装置,≥6	1358
66kVSF6瓷柱式断路器,4000A,40kA,三相机械联动,户外	1359
高压开关柜,AC35kV,母线设备柜,小车式,1250A,无开关,无	1360
10kV变压器,200kVA,普通,硅钢片,干式	1361
SDH光接口模块,GE,40km	1362
高压开关柜,AC10kV,进线开关柜,小车式,4000A,40kA,真空	1363
调度电话终端,IP+ISDN	1364
代理服务器,200万,3Gbps	1365
网络路由器,400Mpps,通用	1366
网络路由器,100Mpps,通用	1367
轮式自行机械车,电动平车	1368
10kV框架式并联电容器成套装置,4000/334,户外	1369
消弧线圈接地变成套装置,AC10kV,400kVA,干式,50A,调匝	1370
500kV导线跳线通用,5T-50-10H	1371
交流避雷器,AC500kV,420kV,瓷,1046kV,不带间隙	1372
35kV油浸电磁CT,通用,通用,5P,3,通用,倒立	1373
110kV电缆中间接头,1×1000,绝缘接头,铜	1374
电容式电压互感器,AC220kV,油浸/瓷,0.005μF,4,0.5	1375
220kV油浸电磁CT,通用,通用,5P,6,通用,倒立	1376
110kV电缆中间接头,1×800,绝缘接头,铜	1377
110kV电缆中间接头,1×630,绝缘接头,铜	1378
110kV电缆终端,1×800,GIS终端,预制,铜	1379
110kV电缆终端,1×400,户外终端,瓷套式,铜	1380
110kV电缆终端,1×800,户外终端,复合套管,铜	1381
35kV油浸电磁CT,通用,通用,TPY,6,通用,倒立	1382
220kV油浸电磁CT,通用,通用,5P,6,通用,正立	1383
110kV油浸电磁CT,通用,通用,5P,4,通用,正立	1384
35kV油浸电磁CT,通用,通用,TPY,5,通用,倒立	1385
电容式电压互感器,AC500kV,油浸/瓷,0.005μF,4,0.5	1386
电容式电压互感器,AC35kV,油浸/瓷,0.02μF,4,0.5	1387
交流穿墙套管,AC110kV,硅橡胶,1250A,带CT,铜	1388
地线耐张通用,BN2Y-G-10	1389
110kV电缆终端,1×630,GIS终端,预制,铜	1390
10kV框架式并联电容器成套装置,3000/334,户内	1391
刚性跳线,鼠笼跳线	1392
电容式电压互感器,AC220kV,油浸/瓷,0.01μF,4,0.5	1393
500kV导线耐张通用,5N2-5050(60)-40P(630/45)	1394
500kV导线悬垂通用,5XC1-50-24H	1395
500kV导线悬垂通用,5XC1-50-21P	1396
接续金具-钢芯钢铝绞线接续管,JYD-300/25	1397
110kV导线悬垂通用,1XZ11-4000-10P(H)-1A护	1398
220kV导线悬垂通用,2XZ11-4000-12P(H)-1A护	1399
保护金具-间隔棒,FJG-230/34	1400
直流盘形悬式瓷绝缘子,U550BP/240T,400,635	1401
交流盘形悬式瓷绝缘子,U420BP/205D-1,380,550	1402
保护金具-防振锤,FRYJ-4/6	1403
保护金具-预绞丝护线条,FYH-630/45	1404
220kV导线耐张通用,2NP21Y-5050-21P(H)	1405
220kV导线悬垂通用,2XZ11-5000-12P(H)-1A护	1406
保护金具-防振锤,FRY-4/7B	1407
保护金具-间隔棒,FJZ-250/34	1408
35kV导线悬垂通用,03XC21S-40-07P(H)-2C	1409
接地同轴电缆,AC10kV,YJOV,240/240,无阻燃	1410
封闭绝缘母线,AC10kV,4000A,单相	1411
电力电缆,AC110kV,YJLW,800,1,03,ZC,Z	1412
耐张线夹-预绞式,DG-2514	1413
电力电缆,AC110kV,YJLW,1000,1,03,ZC,Z	1414
500kV导线悬垂通用,5XC1K-50-21P	1415
保护金具-间隔棒,FJZ-450/34B	1416
封闭绝缘母线,AC10kV,6300A,单相	1417
电力电缆,AC110kV,YJLW,630,1,03,ZC,Z	1418
电力电缆,AC35kV,YJV,630,1,无铠装,ZC,无阻水	1419
数据分析仪	1420
接续金具-补修管,JX-300/25	1421
110kV导线耐张通用,1NZ21Y-4040-12P(H)Z	1422
交流盘形悬式瓷绝缘子,U300BP/195T,360,550	1423
封闭母线桥,AC10kV,3150A,共箱	1424
钢芯铝绞线,JL3/G1A,400/35	1425
电力电缆,AC35kV,YJV,400,3,22,ZC,无阻水	1426
钢管杆（桩）,AC35kV,单杆,通用,Q355(Q345),杆,耐张杆	1427
220kV导线悬垂通用,2XD11-0000-10H-1A护	1428
220kV导线跳线通用,2TD-00-10H(P)Z	1429
220kV导线耐张通用,2ND21Y-0040-07P	1430
电力电缆,AC35kV,YJV,300,1,无铠装,ZC,无阻水	1431
35kV油浸电磁CT,通用,通用,5P,4,通用,倒立	1432
低压熔断器,200A,RT0	1433
低压熔断器,160A,NT00	1434
OPGW光缆,48芯,G.652,120/147/76,铝包钢	1435
交流接地开关,AC500kV,63kA,电动	1436
一体化电源系统,DC110V,100A	1437
网络特征分析平台	1438
组合电器配件,组合电器电流互感器	1439
SDH光接口模块,10G,80km	1440
SDH设备板卡,10G板卡,1口,无	1441
110kV油浸电磁CT,通用,通用,5P,4,通用,倒立	1442
电力电缆,AC35kV,YJV,400,1,无铠装,ZC,无阻水	1443
低压熔断器,630A,RT16	1444
低压熔断器配件,熔丝,1000A	1445
低压熔断器,1000A,RT0	1446
低压熔断器配件,熔丝,630A	1447
低压熔断器,160A,RT0	1448
低压熔断器配件,熔丝,160A	1449
专变采集终端,I型,无线专网,有,8,C3	1450
低压熔断器,400A,RT16	1451
保护金具-防振锤,FDNJ-3/G	1452
电容式电压互感器,AC110kV,油浸/瓷,0.02μF,4,0.5	1453
UPS电源（不间断电源）,80kVA	1454
UPS电源（不间断电源）,60kVA	1455
网络路由器,高端I类,通用	1456
网络路由器,高端II类,通用	1457
光缆接头盒,ADSS光缆用,36	1458
电缆夹具,2500mm2,φ175,铝合金,单芯,中间	1459
电力电缆,AC35kV,YJV,300,3,22,ZC,无阻水	1460
钢芯铝绞线,JL3/G1A,630/45	1461
全介质自承式光缆(ADSS),36芯,G.652,≥39.0kN	1462
充电设备,DC200-1000V,80kW	1463
避雷器阻性电流检测仪	1464
图像监视系统配件,远程监视终端	1465
二次设备通用配件,数字输入输出插件	1466
馈线自动化测试仪	1467
主设备全面监视系统	1468
岸电电源系统,0.4kV,50Hz,400kVA	1469
防误闭锁系统,AC220kV	1470
交换系统配件,调度台	1471
蓄电池内阻测试仪	1472
变压器油酸值测试仪	1473
数据仓库管理软件,不限	1474
应用服务器软件,WEBLOGIC-SERVER	1475
减载装置,AC220kV	1476
地下管线探测仪	1477
红外热成像仪,640×480,标准25°	1478
局放测试仪,超声波+特高频,无,多通道（≥3）,诊断,有效高度≥10mm	1479
色谱仪,气相,绝缘油,实验室,高性能型,≤0.05μL/L	1480
电缆故障探测仪,拓展型,具备开路高低阻、闪络、护层故障探测及路径、定位、识别功能	1481
局放测试仪,超声波+特高频,无,多通道（≥2）,巡检,无	1482
色谱仪,气相,绝缘油,实验室,基本型,≤0.1μL/L	1483
电缆故障探测仪,基础型,具备开路高低阻、闪络故障探测及电缆路径、故障定位功能	1484
变压器配件,变压器套管	1485
主控桌,调度主控桌	1486
计量周转柜	1487
智能锁具管理系统	1488
无线通信基站配件,无线通信基站馈源	1489
光缆终端设备(OLT),双电源输入,不少于96口	1490
识别仪,电缆	1491
综合自动化系统校验仪	1492
闪点仪	1493
变压器油微量水分测试仪	1494
蓄电池组,DC2V,800Ah,阀控式密封	1495
光纤通信设备配件,光接口盘	1496
网络设备配件,网络交换机配件	1497
线路在线监测装置,输电线路故障监测系统	1498
升降平台,12-16m	1499
岸电箱,400V,50Hz,80kVA	1500
电话及电视会议系统配件,编/解码板	1501
测温仪	1502
网络路由器,中端,通用	1503
110kV油浸电磁CT,通用,通用,5P,5,通用,倒立	1504
电容器组串联电抗器,AC35kV,6000kvar,5%,空心	1505
局放测试仪,地电波+超声波,开关柜,2通道,巡检,无	1506
岸电箱,220V,50Hz,14kVA	1507
220kV电缆终端,1×1000,GIS终端,预制,铜	1508
220kV电缆中间接头,1×1000,绝缘接头,铜	1509
通信电源系统配件,监控模块	1510
保护金具-防振锤,FRY-2A	1511
光缆耐张串,120kN,OPGW用单线夹,非绝缘,12.9/14.1	1512
服务器配件,定制化服务器配件	1513
SDN交换机	1514
220kV导线悬垂通用,2XZ22S-4040-10P(H)-1D护	1515
光缆悬垂串,120kN,OPGW用单线夹,非绝缘,12.9/14.1	1516
电力电缆,AC220kV,YJLW,1000,1,02,ZC,Z	1517
交流盘形悬式瓷绝缘子,U300BP/195D,330,480	1518
配变自动化控制装置,三相负荷不平衡自动调节装置	1519
无线通信专网设备,通信终端	1520
网络设备配件,网络路由器配件	1521
铁塔,AC220kV,通用,角钢,Q355(Q345),常规塔	1522
铁塔,AC220kV,通用,角钢,Q420,常规塔	1523
电磁兼容(EMC)试验设备,电磁兼容抗扰度测试	1524
电气性能试验设备,计量检测试验设备	1525
机械性能试验设备,力学性能试验	1526
环境影响试验设备,环境探测与分析	1527
电气性能试验设备,电气辅助试验	1528
环境影响试验设备,高压、高温、高湿	1529
无线通信测试仪	1530
中央空调系统,多联机型,50kW以下	1531
中央空调系统,多联机型,50kW-100kW	1532
电气性能试验设备,电网数模仿真平台	1533
电气性能试验设备,绝缘材料检测平台	1534
无人机巡检系统试验系统	1535
铜排,TMY,30×3	1536
环网柜,AC20kV,630A,负荷开关柜,SF6,户内	1537
耐张线夹-预绞式,NL-JLRX1/F2A-460/40-1	1538
接续金具-补修管,JX-50G	1539
接续金具-地线接续管,JY-50G	1540
钢芯铝绞线,JL/G1A,150/20	1541
低压开关柜,AC380V,固定分隔式,进线,2000A,50kA	1542
低压开关柜,AC380V,固定分隔式,母联,2000A,50kA	1543
地线悬垂通用,BXC-G-07-3A	1544
35kV导线悬垂通用,03X11-00-07P(H)-3A	1545
20kV电缆中间接头,3×400,直通接头,冷缩,铜	1546
保护金具-防振锤,FRYJ-1/G	1547
交流避雷器,AC20kV,26kV,硅橡胶,72kV,不带间隙	1548
接续金具-铝绞线接续管,JY-120LY	1549
接续金具-异型并沟线夹,JBTL-120-400	1550
锥形水泥杆,非预应力,法兰组装杆,15m,190mm,M	1551
T型线夹-T型线夹,TL-300N	1552
低压电流互感器,1500/5,0.5S,母排	1553
母线金具-矩形母线固定金具,MWP-404	1554
设备线夹-压缩型设备线夹,SY-240/30C	1555
接续金具-并沟线夹,JBTL-41	1556
耐张线夹-楔型绝缘,NXJ-1-50	1557
线路柱式瓷绝缘子,R8ET170L,160,370,720	1558
设备线夹-双导线设备线夹,SSYG-300/40C-200(a×b)	1559
设备线夹-双导线设备线夹,SSYG-300/40A-120(a×b)	1560
接续金具-并沟线夹,JBT-11	1561
配变低压保护开关箱,400A,下进上出,亚光不锈钢,带	1562
架空绝缘导线,AC20kV,JKLYJ,150	1563
阀门,球阀,DN80,电动,不锈钢	1564
阀门,球阀,DN150,电动,不锈钢	1565
分光器,一分二,10%:90%	1566
设备线夹-铜铝接线夹,JTL-800A	1567
低压电流互感器,600/5,0.5S,母排	1568
接续金具-绝缘穿刺线夹,JBC10-5	1569
集中器,I型,4G,HPLC,有,C3	1570
通信单元,远程,集中器I型,无线公网4G,无,无	1571
单相智能电能表,A级,远程,内置,有,220V,5A	1572
三相智能电能表,B级,远程,内置,有,3×220/380V,5A	1573
三相智能电能表,B级,远程,外置,有,3×220/380V,1.5A	1574
三相智能电能表,B级,远程,外置,有,3×220/380V,10A	1575
精密空调,双模,70kW,风冷,下	1576
三相智能电能表,C级,无,无控,无,3×220/380V,1.5A	1577
三相智能电能表,C级,无,无控,无,3×100V,1.5A	1578
精密空调,单模,20kW,风冷,上	1579
精密空调,双模,40kW,风冷,上	1580
精密空调,双模,40kW,风冷,下	1581
校验仪	1582
变压器参数测试仪	1583
精密空调,单模,10kW,风冷,上	1584
直流电阻测试仪	1585
光时域反射测试仪	1586
电能表标准设备,电能表标准装置,三相,0.05级	1587
示波器	1588
电能表标准设备,电能表标准装置,单相,0.05级	1589
数据采集终端,低压遥测遥信终端	1590
线损测试仪	1591
电力电缆,AC35kV,YJV,300,3,22,无阻燃,无阻水	1592
电力电缆,AC35kV,YJV,240,1,无铠装,无阻燃,无阻水	1593
硒鼓	1594
手写板	1595
标志灯	1596
肥皂盒	1597
马桶刷	1598
暖水瓶	1599
吸尘器,通用	1600
窗帘	1601
抹布	1602
牙刷	1603
牙膏	1604
键盘	1605
插排	1606
鼠标	1607
胶贴	1608
标签色带	1609
海绵缸	1610
荧光纸	1611
签字笔	1612
胶水/胶棒	1613
曲别针	1614
电脑显示器	1615
USB-HUB	1616
网线/电话线	1617
色带架	1618
U盘	1619
移动存储硬盘	1620
视频信号线	1621
打印机,通用类型,通用	1622
探照灯	1623
电筒	1624
垃圾斗	1625
剪刀	1626
复印纸,通用规格,通用,通用	1627
数据线	1628
干电池/充电电池	1629
文件盘/文件筐	1630
垫板	1631
笔记本	1632
信纸/稿纸	1633
显示屏清洁用具	1634
订书机	1635
订书钉	1636
长尾夹	1637
笔筒	1638
胶带	1639
双面胶	1640
单页夹	1641
文件袋	1642
档案盒	1643
桌面文件柜	1644
中性笔	1645
纽扣式电池	1646
推夹器补充夹	1647
财务装订铆管	1648
办公刀具	1649
推夹器	1650
文具磁铁	1651
尺子	1652
白板笔	1653
打孔器	1654
白板附件	1655
文件夹	1656
防水防尘灯	1657
鼠标垫	1658
微波炉	1659
分体柜式空调	1660
电视机,通用	1661
保险箱	1662
拖把	1663
空调配件（分体壁挂、分体柜式）	1664
标签机,通用类型	1665
分体壁挂式空调	1666
一次性杯	1667
计算器	1668
存储卡	1669
卷笔刀,塑料单孔	1670
信封	1671
橡皮	1672
记号笔	1673
书立	1674
自动铅笔	1675
裁刀	1676
起钉器	1677
换气扇	1678
墨盒	1679
板擦	1680
档案袋	1681
数码摄像机	1682
水杯	1683
收纳箱	1684
电话机,通用	1685
洗衣液	1686
洗发水	1687
便条纸	1688
电脑升降支架	1689
笔记本电脑配件（内存/硬盘）	1690
摄像头	1691
话筒/麦克风	1692
网络水晶头	1693
湿巾纸	1694
桌面盒/座/架	1695
洗手液	1696
印泥/印台	1697
电热壶	1698
塑料编织袋	1699
面巾纸	1700
耳机/耳麦	1701
扎带	1702
卷纸	1703
垃圾桶	1704
日用消毒液	1705
垃圾袋	1706
洁厕灵	1707
皮筋	1708
床上套件	1709
热水器,通用	1710
无线接入卡	1711
电子互动演示台	1712
台式机配件（内存/硬盘/独立网卡）	1713
音频线	1714
无线传屏器	1715
监控摄像机	1716
录音笔	1717
洗衣机,通用	1718
护肤膏	1719
激光指挥笔	1720
多功能一体机,通用类型,通用	1721
咖啡机	1722
电风扇	1723
冲洗器	1724
投票/意见箱	1725
活页替芯册	1726
钟表	1727
口曲纸	1728
净水器	1729
扫描仪,通用类型	1730
医用口罩,颗粒物防护	1731
医用口罩,医用外科	1732
净水器配件	1733
便携式扩音器	1734
电冰箱,通用	1735
洗面奶	1736
香皂	1737
饮水机,通用	1738
电取暖器	1739
网络集线器	1740
洗洁精	1741
翻译机/笔	1742
空气净化器	1743
色带	1744
笔记本电脑电池	1745
被子	1746
刻录机	1747
装订用胶	1748
手电	1749
保温杯	1750
手推平板车	1751
午休椅	1752
电饭煲,通用	1753
擦玻璃器	1754
挂锁	1755
电蚊香器	1756
开水器	1757
音箱	1758
身份证阅读器	1759
封箱器	1760
印油	1761
洗碗巾	1762
碎纸机,通用类型,通用	1763
考勤机	1764
打印机切换器	1765
浴液	1766
柔顺剂	1767
公文包	1768
修正液/修正带（芯）	1769
标签/标牌	1770
铁夹	1771
装订锥	1772
财务附件	1773
包带	1774
花露水	1775
丝毛净	1776
衣领净	1777
工作灯,移动灯	1778
高拍仪	1779
自动号码机	1780
复合机	1781
电磁炉	1782
纸箱	1783
空气净化器配件	1784
吸湿机	1785
医用体温计,红外体温计	1786
医用手套,一次性防护	1787
投影仪,通用,通用,通用	1788
医用口罩,医用防护	1789
灯泡,通用,通用	1790
清洁药剂	1791
白板	1792
肥皂	1793
护发素	1794
多媒体播放器	1795
多功能读卡器	1796
扫帚	1797
铅笔	1798
点钞机	1799
地垫	1800
笔芯	1801
切纸机,通用型号,通用类型	1802
投影幕布,通用	1803
办公用台灯	1804
手持工作灯	1805
厨具,农药残留检测仪	1806
厨具,电烤炉	1807
厨具,平扒炉	1808
展示铭牌	1809
塑封机	1810
投影仪配件	1811
厨具,切肉片机	1812
厨具,洗碗机	1813
厨具,九头煮面炉	1814
厨具,豆浆机	1815
加湿器	1816
中端笔记本电脑	1817
中端台式计算机	1818
钢笔	1819
低端笔记本电脑	1820
高端笔记本电脑	1821
高端台式计算机	1822
塑封膜	1823
回形针筒	1824
厨具,蒸饭车	1825
厨具,打蛋机	1826
工作灯,头灯	1827
充电电源	1828
财务档案用品	1829
厨具,粉碎搅拌机	1830
显示器,通用	1831
工程用车,四驱汽油皮卡,厢式	1832
荧光笔	1833
盆	1834
大头针	1835
